Price,adj_close,close,high,low,open,volume
Ticker,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X,USDJPY=X
Datetime,,,,,,
2025-10-06 02:05:00+00:00,149.8040008544922,149.8040008544922,149.8489990234375,149.71400451660156,149.7899932861328,0
2025-10-06 02:10:00+00:00,149.8350067138672,149.8350067138672,149.85899353027344,149.802001953125,149.8040008544922,0
2025-10-06 02:15:00+00:00,149.82400512695312,149.82400512695312,149.86000061035156,149.77200317382812,149.83299255371094,0
2025-10-06 02:20:00+00:00,149.8350067138672,149.8350067138672,149.85499572753906,149.8179931640625,149.82400512695312,0
2025-10-06 02:25:00+00:00,149.83799743652344,149.83799743652344,149.85299682617188,149.81700134277344,149.8350067138672,0
2025-10-06 02:30:00+00:00,149.8719940185547,149.8719940185547,149.8780059814453,149.8350067138672,149.83599853515625,0
2025-10-06 02:35:00+00:00,149.8939971923828,149.8939971923828,149.89999389648438,149.8679962158203,149.8679962158203,0
2025-10-06 02:40:00+00:00,149.9040069580078,149.9040069580078,149.9149932861328,149.86599731445312,149.8939971923828,0
2025-10-06 02:45:00+00:00,149.8820037841797,149.8820037841797,149.91799926757812,149.8780059814453,149.9010009765625,0
2025-10-06 02:50:00+00:00,149.86199951171875,149.86199951171875,149.88499450683594,149.8509979248047,149.8780059814453,0
2025-10-06 02:55:00+00:00,149.87100219726562,149.87100219726562,149.87899780273438,149.8350067138672,149.86000061035156,0
2025-10-06 03:00:00+00:00,149.86099243164062,149.86099243164062,149.875,149.81399536132812,149.87100219726562,0
2025-10-06 03:05:00+00:00,149.91299438476562,149.91299438476562,149.92799377441406,149.85499572753906,149.85800170898438,0
2025-10-06 03:10:00+00:00,149.93800354003906,149.93800354003906,149.9530029296875,149.90699768066406,149.91200256347656,0
2025-10-06 03:15:00+00:00,149.94900512695312,149.94900512695312,149.9530029296875,149.91000366210938,149.93699645996094,0
2025-10-06 03:20:00+00:00,149.95599365234375,149.95599365234375,149.968994140625,149.9429931640625,149.9459991455078,0
2025-10-06 03:25:00+00:00,149.95899963378906,149.95899963378906,149.97000122070312,149.9459991455078,149.95700073242188,0
2025-10-06 03:30:00+00:00,149.95700073242188,149.95700073242188,149.9709930419922,149.9239959716797,149.95700073242188,0
2025-10-06 03:35:00+00:00,149.96200561523438,149.96200561523438,149.96200561523438,149.90499877929688,149.95700073242188,0
2025-10-06 03:40:00+00:00,149.968994140625,149.968994140625,150.0019989013672,149.9510040283203,149.95899963378906,0
2025-10-06 03:45:00+00:00,150.03199768066406,150.03199768066406,150.0590057373047,149.95700073242188,149.968994140625,0
2025-10-06 03:50:00+00:00,150.0570068359375,150.0570068359375,150.093994140625,150.0,150.03199768066406,0
2025-10-06 03:55:00+00:00,150.0570068359375,150.0570068359375,150.10000610351562,150.0469970703125,150.0570068359375,0
2025-10-06 04:00:00+00:00,149.97300720214844,149.97300720214844,150.07200622558594,149.83999633789062,150.0570068359375,0
2025-10-06 04:05:00+00:00,150.07000732421875,150.07000732421875,150.072998046875,149.9550018310547,149.96800231933594,0
2025-10-06 04:10:00+00:00,150.09100341796875,150.09100341796875,150.1179962158203,150.04200744628906,150.07200622558594,0
2025-10-06 04:15:00+00:00,150.1529998779297,150.1529998779297,150.16400146484375,150.03199768066406,150.08999633789062,0
2025-10-06 04:20:00+00:00,150.14199829101562,150.14199829101562,150.1750030517578,150.1230010986328,150.1540069580078,0
2025-10-06 04:25:00+00:00,150.13299560546875,150.13299560546875,150.16000366210938,150.10299682617188,150.14599609375,0
2025-10-06 04:30:00+00:00,150.18299865722656,150.18299865722656,150.18299865722656,150.13099670410156,150.13699340820312,0
2025-10-06 04:35:00+00:00,150.24400329589844,150.24400329589844,150.2530059814453,150.177001953125,150.17999267578125,0
2025-10-06 04:40:00+00:00,150.28399658203125,150.28399658203125,150.34300231933594,150.24200439453125,150.2449951171875,0
2025-10-06 04:45:00+00:00,150.27999877929688,150.27999877929688,150.2949981689453,150.21099853515625,150.28199768066406,0
2025-10-06 04:50:00+00:00,150.31500244140625,150.31500244140625,150.32200622558594,150.23699951171875,150.2830047607422,0
2025-10-06 04:55:00+00:00,150.31199645996094,150.31199645996094,150.3300018310547,150.27000427246094,150.31399536132812,0
2025-10-06 05:00:00+00:00,150.30599975585938,150.30599975585938,150.3419952392578,150.26100158691406,150.3090057373047,0
2025-10-06 05:05:00+00:00,150.3249969482422,150.3249969482422,150.3459930419922,150.2969970703125,150.30499267578125,0
2025-10-06 05:10:00+00:00,150.33700561523438,150.33700561523438,150.3489990234375,150.3159942626953,150.3249969482422,0
2025-10-06 05:15:00+00:00,150.30599975585938,150.30599975585938,150.3470001220703,150.2779998779297,150.34100341796875,0
2025-10-06 05:20:00+00:00,150.30599975585938,150.30599975585938,150.33599853515625,150.2449951171875,150.30299377441406,0
2025-10-06 05:25:00+00:00,150.34500122070312,150.34500122070312,150.36199951171875,150.30599975585938,150.30599975585938,0
2025-10-06 05:30:00+00:00,150.38999938964844,150.38999938964844,150.4029998779297,150.33099365234375,150.33900451660156,0
2025-10-06 05:35:00+00:00,150.4040069580078,150.4040069580078,150.43600463867188,150.38600158691406,150.38800048828125,0
2025-10-06 05:40:00+00:00,150.29600524902344,150.29600524902344,150.41600036621094,150.2830047607422,150.3990020751953,0
2025-10-06 05:45:00+00:00,150.31100463867188,150.31100463867188,150.33900451660156,150.26100158691406,150.2949981689453,0
2025-10-06 05:50:00+00:00,150.2259979248047,150.2259979248047,150.31100463867188,150.22000122070312,150.3040008544922,0
2025-10-06 05:55:00+00:00,150.2519989013672,150.2519989013672,150.2989959716797,150.2270050048828,150.2270050048828,0
2025-10-06 06:00:00+00:00,150.1999969482422,150.1999969482422,150.25799560546875,150.09800720214844,150.2550048828125,0
2025-10-06 06:05:00+00:00,150.26300048828125,150.26300048828125,150.29100036621094,150.1820068359375,150.19400024414062,0
2025-10-06 06:10:00+00:00,150.30499267578125,150.30499267578125,150.3489990234375,150.24899291992188,150.27000427246094,0
2025-10-06 06:15:00+00:00,150.281005859375,150.281005859375,150.32400512695312,150.26600646972656,150.30499267578125,0
2025-10-06 06:20:00+00:00,150.2209930419922,150.2209930419922,150.2899932861328,150.1739959716797,150.281005859375,0
2025-10-06 06:25:00+00:00,150.12600708007812,150.12600708007812,150.23199462890625,150.0989990234375,150.21499633789062,0
2025-10-06 06:30:00+00:00,150.2169952392578,150.2169952392578,150.2760009765625,150.12600708007812,150.1280059814453,0
2025-10-06 06:35:00+00:00,150.1219940185547,150.1219940185547,150.2169952392578,150.0679931640625,150.21200561523438,0
2025-10-06 06:40:00+00:00,150.14500427246094,150.14500427246094,150.1699981689453,150.10699462890625,150.1179962158203,0
2025-10-06 06:45:00+00:00,150.1649932861328,150.1649932861328,150.1959991455078,150.07699584960938,150.13800048828125,0
2025-10-06 06:50:00+00:00,150.08200073242188,150.08200073242188,150.18299865722656,150.07200622558594,150.16099548339844,0
2025-10-06 06:55:00+00:00,150.031005859375,150.031005859375,150.10299682617188,150.00399780273438,150.07699584960938,0
2025-10-06 07:00:00+00:00,149.99899291992188,149.99899291992188,150.04600524902344,149.94400024414062,150.0260009765625,0
2025-10-06 07:05:00+00:00,149.99899291992188,149.99899291992188,150.031005859375,149.9669952392578,150.0050048828125,0
2025-10-06 07:10:00+00:00,150.08799743652344,150.08799743652344,150.12399291992188,149.9770050048828,149.99899291992188,0
2025-10-06 07:15:00+00:00,150.07400512695312,150.07400512695312,150.13400268554688,150.05499267578125,150.08099365234375,0
2025-10-06 07:20:00+00:00,150.0959930419922,150.0959930419922,150.13099670410156,150.0570068359375,150.0800018310547,0
2025-10-06 07:25:00+00:00,150.01199340820312,150.01199340820312,150.09500122070312,149.9810028076172,150.09100341796875,0
2025-10-06 07:30:00+00:00,150.07000732421875,150.07000732421875,150.13499450683594,150.01199340820312,150.01199340820312,0
2025-10-06 07:35:00+00:00,150.1320037841797,150.1320037841797,150.16000366210938,150.06500244140625,150.072998046875,0
2025-10-06 07:40:00+00:00,150.156005859375,150.156005859375,150.16799926757812,149.97999572753906,150.13499450683594,0
2025-10-06 07:45:00+00:00,150.1699981689453,150.1699981689453,150.2169952392578,150.08999633789062,150.15199279785156,0
2025-10-06 07:50:00+00:00,150.1060028076172,150.1060028076172,150.17599487304688,150.07699584960938,150.17100524902344,0
2025-10-06 07:55:00+00:00,150.02499389648438,150.02499389648438,150.12100219726562,150.00999450683594,150.10899353027344,0
2025-10-06 08:00:00+00:00,150.1439971923828,150.1439971923828,150.14500427246094,149.99200439453125,150.0290069580078,0
2025-10-06 08:05:00+00:00,150.18099975585938,150.18099975585938,150.22799682617188,150.11000061035156,150.14300537109375,0
2025-10-06 08:10:00+00:00,150.16700744628906,150.16700744628906,150.19700622558594,150.13600158691406,150.18299865722656,0
2025-10-06 08:15:00+00:00,150.21099853515625,150.21099853515625,150.2740020751953,150.16200256347656,150.16900634765625,0
2025-10-06 08:20:00+00:00,150.281005859375,150.281005859375,150.30799865722656,150.2100067138672,150.21099853515625,0
2025-10-06 08:25:00+00:00,150.23599243164062,150.23599243164062,150.30999755859375,150.23300170898438,150.2779998779297,0
2025-10-06 08:30:00+00:00,150.2760009765625,150.2760009765625,150.3090057373047,150.2310028076172,150.23500061035156,0
2025-10-06 08:35:00+00:00,150.31100463867188,150.31100463867188,150.31900024414062,150.23300170898438,150.27200317382812,0
2025-10-06 08:40:00+00:00,150.322998046875,150.322998046875,150.3679962158203,150.30999755859375,150.31100463867188,0
2025-10-06 08:45:00+00:00,150.33900451660156,150.33900451660156,150.34300231933594,150.3040008544922,150.32200622558594,0
2025-10-06 08:50:00+00:00,150.343994140625,150.343994140625,150.3489990234375,150.29800415039062,150.34300231933594,0
2025-10-06 08:55:00+00:00,150.36500549316406,150.36500549316406,150.39999389648438,150.34100341796875,150.34100341796875,0
2025-10-06 09:00:00+00:00,150.3780059814453,150.3780059814453,150.38299560546875,150.3249969482422,150.36300659179688,0
2025-10-06 09:05:00+00:00,150.39999389648438,150.39999389648438,150.40499877929688,150.3489990234375,150.3730010986328,0
2025-10-06 09:10:00+00:00,150.35899353027344,150.35899353027344,150.4340057373047,150.35400390625,150.39599609375,0
2025-10-06 09:15:00+00:00,150.3489990234375,150.3489990234375,150.36300659179688,150.2949981689453,150.35499572753906,0
2025-10-06 09:20:00+00:00,150.32000732421875,150.32000732421875,150.36599731445312,150.3000030517578,150.3470001220703,0
2025-10-06 09:25:00+00:00,150.36500549316406,150.36500549316406,150.3699951171875,150.31199645996094,150.32000732421875,0
2025-10-06 09:30:00+00:00,150.36599731445312,150.36599731445312,150.39999389648438,150.35299682617188,150.36500549316406,0
2025-10-06 09:35:00+00:00,150.3769989013672,150.3769989013672,150.40699768066406,150.35000610351562,150.36599731445312,0
2025-10-06 09:40:00+00:00,150.46800231933594,150.46800231933594,150.4759979248047,150.3780059814453,150.3780059814453,0
2025-10-06 09:45:00+00:00,150.43800354003906,150.43800354003906,150.4739990234375,150.41700744628906,150.46600341796875,0
2025-10-06 09:50:00+00:00,150.40899658203125,150.40899658203125,150.4459991455078,150.4010009765625,150.43800354003906,0
2025-10-06 09:55:00+00:00,150.3719940185547,150.3719940185547,150.42799377441406,150.3459930419922,150.40899658203125,0
2025-10-06 10:00:00+00:00,150.39199829101562,150.39199829101562,150.4340057373047,150.36099243164062,150.3769989013672,0
2025-10-06 10:05:00+00:00,150.38699340820312,150.38699340820312,150.41299438476562,150.33099365234375,150.39199829101562,0
2025-10-06 10:10:00+00:00,150.34800720214844,150.34800720214844,150.3990020751953,150.34800720214844,150.38900756835938,0
2025-10-06 10:15:00+00:00,150.33599853515625,150.33599853515625,150.39199829101562,150.32000732421875,150.3520050048828,0
2025-10-06 10:20:00+00:00,150.37600708007812,150.37600708007812,150.38699340820312,150.31300354003906,150.34100341796875,0
2025-10-06 10:25:00+00:00,150.38800048828125,150.38800048828125,150.3939971923828,150.35699462890625,150.37600708007812,0
2025-10-06 10:30:00+00:00,150.39999389648438,150.39999389648438,150.4080047607422,150.34500122070312,150.38600158691406,0
2025-10-06 10:35:00+00:00,150.3820037841797,150.3820037841797,150.42799377441406,150.36900329589844,150.39700317382812,0
2025-10-06 10:40:00+00:00,150.35000610351562,150.35000610351562,150.38800048828125,150.33799743652344,150.3820037841797,0
2025-10-06 10:45:00+00:00,150.3159942626953,150.3159942626953,150.37600708007812,150.302001953125,150.3459930419922,0
2025-10-06 10:50:00+00:00,150.28799438476562,150.28799438476562,150.33099365234375,150.28399658203125,150.3159942626953,0
2025-10-06 10:55:00+00:00,150.2790069580078,150.2790069580078,150.33799743652344,150.27200317382812,150.28700256347656,0
2025-10-06 11:00:00+00:00,150.3000030517578,150.3000030517578,150.3350067138672,150.27200317382812,150.2790069580078,0
2025-10-06 11:05:00+00:00,150.33599853515625,150.33599853515625,150.33700561523438,150.2689971923828,150.3000030517578,0
2025-10-06 11:10:00+00:00,150.3679962158203,150.3679962158203,150.38299560546875,150.31500244140625,150.33599853515625,0
2025-10-06 11:15:00+00:00,150.36700439453125,150.36700439453125,150.406005859375,150.35800170898438,150.36500549316406,0
2025-10-06 11:20:00+00:00,150.343994140625,150.343994140625,150.3820037841797,150.322998046875,150.36700439453125,0
2025-10-06 11:25:00+00:00,150.2989959716797,150.2989959716797,150.36700439453125,150.2899932861328,150.343994140625,0
2025-10-06 11:30:00+00:00,150.23500061035156,150.23500061035156,150.3159942626953,150.21400451660156,150.2899932861328,0
2025-10-06 11:35:00+00:00,150.23899841308594,150.23899841308594,150.2689971923828,150.21400451660156,150.23500061035156,0
2025-10-06 11:40:00+00:00,150.2519989013672,150.2519989013672,150.28399658203125,150.2310028076172,150.24000549316406,0
2025-10-06 11:45:00+00:00,150.30999755859375,150.30999755859375,150.31399536132812,150.2480010986328,150.2530059814453,0
2025-10-06 11:50:00+00:00,150.343994140625,150.343994140625,150.35800170898438,150.2989959716797,150.30799865722656,0
2025-10-06 11:55:00+00:00,150.3679962158203,150.3679962158203,150.38699340820312,150.3249969482422,150.33900451660156,0
2025-10-06 12:00:00+00:00,150.1840057373047,150.1840057373047,150.38900756835938,149.9759979248047,150.36599731445312,0
2025-10-06 12:05:00+00:00,150.0399932861328,150.0399932861328,150.2239990234375,150.01499938964844,150.18699645996094,0
2025-10-06 12:10:00+00:00,149.9720001220703,149.9720001220703,150.05099487304688,149.843994140625,150.0449981689453,0
2025-10-06 12:15:00+00:00,149.91000366210938,149.91000366210938,149.99200439453125,149.8769989013672,149.9739990234375,0
2025-10-06 12:20:00+00:00,149.9080047607422,149.9080047607422,149.97000122070312,149.8260040283203,149.9080047607422,0
2025-10-06 12:25:00+00:00,149.94000244140625,149.94000244140625,149.98800659179688,149.9010009765625,149.90199279785156,0
2025-10-06 12:30:00+00:00,149.927001953125,149.927001953125,149.97999572753906,149.89599609375,149.94000244140625,0
2025-10-06 12:35:00+00:00,149.8820037841797,149.8820037841797,149.94400024414062,149.86900329589844,149.92799377441406,0
2025-10-06 12:40:00+00:00,149.9040069580078,149.9040069580078,149.9290008544922,149.86099243164062,149.88499450683594,0
2025-10-06 12:45:00+00:00,149.84800720214844,149.84800720214844,149.94000244140625,149.84800720214844,149.90499877929688,0
2025-10-06 12:50:00+00:00,149.80599975585938,149.80599975585938,149.88900756835938,149.7949981689453,149.8520050048828,0
2025-10-06 12:55:00+00:00,149.7779998779297,149.7779998779297,149.82200622558594,149.74600219726562,149.8070068359375,0
2025-10-06 13:00:00+00:00,149.76800537109375,149.76800537109375,149.83299255371094,149.75599670410156,149.7779998779297,0
2025-10-06 13:05:00+00:00,149.7790069580078,149.7790069580078,149.80299377441406,149.7480010986328,149.76199340820312,0
2025-10-06 13:10:00+00:00,149.88099670410156,149.88099670410156,149.88400268554688,149.77099609375,149.7740020751953,0
2025-10-06 13:15:00+00:00,149.9199981689453,149.9199981689453,149.93699645996094,149.83599853515625,149.8730010986328,0
2025-10-06 13:20:00+00:00,149.95199584960938,149.95199584960938,149.96200561523438,149.91099548339844,149.91900634765625,0
2025-10-06 13:25:00+00:00,149.96499633789062,149.96499633789062,149.98399353027344,149.94400024414062,149.95599365234375,0
2025-10-06 13:30:00+00:00,150.02000427246094,150.02000427246094,150.08299255371094,149.9499969482422,149.96299743652344,0
2025-10-06 13:35:00+00:00,149.9080047607422,149.9080047607422,150.04100036621094,149.8979949951172,150.02000427246094,0
2025-10-06 13:40:00+00:00,149.87100219726562,149.87100219726562,149.94000244140625,149.83599853515625,149.90699768066406,0
2025-10-06 13:45:00+00:00,149.90699768066406,149.90699768066406,149.927001953125,149.8520050048828,149.8679962158203,0
2025-10-06 13:50:00+00:00,149.87399291992188,149.87399291992188,149.92799377441406,149.86099243164062,149.90699768066406,0
2025-10-06 13:55:00+00:00,149.92999267578125,149.92999267578125,149.9409942626953,149.83599853515625,149.87399291992188,0
2025-10-06 14:00:00+00:00,149.8820037841797,149.8820037841797,149.94700622558594,149.83799743652344,149.92799377441406,0
2025-10-06 14:05:00+00:00,149.82000732421875,149.82000732421875,149.89599609375,149.81700134277344,149.8820037841797,0
2025-10-06 14:10:00+00:00,149.94000244140625,149.94000244140625,149.947998046875,149.7949981689453,149.8179931640625,0
2025-10-06 14:15:00+00:00,149.9810028076172,149.9810028076172,149.99200439453125,149.92999267578125,149.9409942626953,0
2025-10-06 14:20:00+00:00,149.9770050048828,149.9770050048828,150.05499267578125,149.96299743652344,149.98199462890625,0
2025-10-06 14:25:00+00:00,150.01400756835938,150.01400756835938,150.02699279785156,149.9669952392578,149.9770050048828,0
2025-10-06 14:30:00+00:00,150.0679931640625,150.0679931640625,150.11300659179688,150.00399780273438,150.01199340820312,0
2025-10-06 14:35:00+00:00,150.01699829101562,150.01699829101562,150.07200622558594,150.00399780273438,150.06300354003906,0
2025-10-06 14:40:00+00:00,149.96600341796875,149.96600341796875,150.04100036621094,149.96200561523438,150.01699829101562,0
2025-10-06 14:45:00+00:00,149.9810028076172,149.9810028076172,149.99000549316406,149.91799926757812,149.96200561523438,0
2025-10-06 14:50:00+00:00,149.9510040283203,149.9510040283203,150.01499938964844,149.9040069580078,149.9759979248047,0
2025-10-06 14:55:00+00:00,149.9550018310547,149.9550018310547,150.0070037841797,149.93600463867188,149.9510040283203,0
2025-10-06 15:00:00+00:00,149.94000244140625,149.94000244140625,149.98199462890625,149.91700744628906,149.96099853515625,0
2025-10-06 15:05:00+00:00,149.9759979248047,149.9759979248047,150.0050048828125,149.927001953125,149.93899536132812,0
2025-10-06 15:10:00+00:00,149.9720001220703,149.9720001220703,149.99600219726562,149.96299743652344,149.9709930419922,0
2025-10-06 15:15:00+00:00,150.00900268554688,150.00900268554688,150.01400756835938,149.93899536132812,149.97300720214844,0
2025-10-06 15:20:00+00:00,150.0570068359375,150.0570068359375,150.0679931640625,149.98599243164062,150.0070037841797,0
2025-10-06 15:25:00+00:00,150.06300354003906,150.06300354003906,150.0919952392578,150.05099487304688,150.0590057373047,0
2025-10-06 15:30:00+00:00,150.0489959716797,150.0489959716797,150.11399841308594,150.0469970703125,150.0679931640625,0
2025-10-06 15:35:00+00:00,150.08299255371094,150.08299255371094,150.09800720214844,150.0469970703125,150.05099487304688,0
2025-10-06 15:40:00+00:00,150.0399932861328,150.0399932861328,150.09800720214844,150.01600646972656,150.08399963378906,0
2025-10-06 15:45:00+00:00,150.05499267578125,150.05499267578125,150.06900024414062,150.02999877929688,150.04400634765625,0
2025-10-06 15:50:00+00:00,150.07899475097656,150.07899475097656,150.08399963378906,150.0500030517578,150.0570068359375,0
2025-10-06 15:55:00+00:00,150.02000427246094,150.02000427246094,150.08599853515625,150.0189971923828,150.08299255371094,0
2025-10-06 16:00:00+00:00,149.99600219726562,149.99600219726562,150.0290069580078,149.97999572753906,150.0240020751953,0
2025-10-06 16:05:00+00:00,149.9759979248047,149.9759979248047,150.0019989013672,149.94900512695312,150.0,0
2025-10-06 16:10:00+00:00,150.06100463867188,150.06100463867188,150.06300354003906,149.968994140625,149.9709930419922,0
2025-10-06 16:15:00+00:00,150.0959930419922,150.0959930419922,150.10499572753906,150.04800415039062,150.05499267578125,0
2025-10-06 16:20:00+00:00,150.08099365234375,150.08099365234375,150.11199951171875,150.0780029296875,150.1009979248047,0
2025-10-06 16:25:00+00:00,150.1280059814453,150.1280059814453,150.13499450683594,150.08099365234375,150.08200073242188,0
2025-10-06 16:30:00+00:00,150.13299560546875,150.13299560546875,150.14700317382812,150.11599731445312,150.1269989013672,0
2025-10-06 16:35:00+00:00,150.11900329589844,150.11900329589844,150.14700317382812,150.1179962158203,150.1280059814453,0
2025-10-06 16:40:00+00:00,150.1219940185547,150.1219940185547,150.16000366210938,150.11900329589844,150.11900329589844,0
2025-10-06 16:45:00+00:00,150.14199829101562,150.14199829101562,150.14999389648438,150.11700439453125,150.1199951171875,0
2025-10-06 16:50:00+00:00,150.1529998779297,150.1529998779297,150.15899658203125,150.11700439453125,150.14599609375,0
2025-10-06 16:55:00+00:00,150.15699768066406,150.15699768066406,150.1719970703125,150.13699340820312,150.1540069580078,0
2025-10-06 17:00:00+00:00,150.1439971923828,150.1439971923828,150.16799926757812,150.13999938964844,150.156005859375,0
2025-10-06 17:05:00+00:00,150.11599731445312,150.11599731445312,150.16000366210938,150.11599731445312,150.1479949951172,0
2025-10-06 17:10:00+00:00,150.11300659179688,150.11300659179688,150.1230010986328,150.072998046875,150.1179962158203,0
2025-10-06 17:15:00+00:00,150.11900329589844,150.11900329589844,150.13499450683594,150.0989990234375,150.10699462890625,0
2025-10-06 17:20:00+00:00,150.13900756835938,150.13900756835938,150.15499877929688,150.11599731445312,150.11900329589844,0
2025-10-06 17:25:00+00:00,150.1490020751953,150.1490020751953,150.156005859375,150.12600708007812,150.13900756835938,0
2025-10-06 17:30:00+00:00,150.18499755859375,150.18499755859375,150.18699645996094,150.1490020751953,150.1490020751953,0
2025-10-06 17:35:00+00:00,150.14500427246094,150.14500427246094,150.18600463867188,150.14100646972656,150.17999267578125,0
2025-10-06 17:40:00+00:00,150.16700744628906,150.16700744628906,150.17599487304688,150.14100646972656,150.1490020751953,0
2025-10-06 17:45:00+00:00,150.20799255371094,150.20799255371094,150.21499633789062,150.1649932861328,150.1739959716797,0
2025-10-06 17:50:00+00:00,150.20399475097656,150.20399475097656,150.23800659179688,150.19500732421875,150.20799255371094,0
2025-10-06 17:55:00+00:00,150.2010040283203,150.2010040283203,150.22900390625,150.197998046875,150.20399475097656,0
2025-10-06 18:00:00+00:00,150.1929931640625,150.1929931640625,150.2100067138672,150.17999267578125,150.2050018310547,0
2025-10-06 18:05:00+00:00,150.2050018310547,150.2050018310547,150.218994140625,150.1909942626953,150.1959991455078,0
2025-10-06 18:10:00+00:00,150.2050018310547,150.2050018310547,150.24099731445312,150.2010040283203,150.20700073242188,0
2025-10-06 18:15:00+00:00,150.2010040283203,150.2010040283203,150.21800231933594,150.18800354003906,150.2030029296875,0
2025-10-06 18:20:00+00:00,150.2050018310547,150.2050018310547,150.21200561523438,150.19000244140625,150.20799255371094,0
2025-10-06 18:25:00+00:00,150.1719970703125,150.1719970703125,150.21200561523438,150.156005859375,150.2050018310547,0
2025-10-06 18:30:00+00:00,150.1909942626953,150.1909942626953,150.19900512695312,150.1699981689453,150.1699981689453,0
